N,P,K,temperature,humidity,ph,rainfall,label
89.0,25.0,54.0,24.69368934,85.56967628,6.353107393,48.99390828,watermelon
100.0,10.0,53.0,24.54356968,84.60808277,6.211748957,42.00660251,watermelon
83.0,22.0,54.0,25.89762315,81.96664832,6.277245254,54.49960057,watermelon
95.0,14.0,50.0,26.6333118,84.31756844,6.560443519,56.31866159,watermelon
119.0,30.0,49.0,25.35794749,80.45846265,6.903020221,47.72078245,watermelon
97.0,12.0,47.0,25.28784623,89.63667876,6.765094964,58.28697664,watermelon
110.0,7.0,45.0,26.63838589,84.69546874,6.189213927,48.32428609,watermelon
96.0,18.0,50.0,25.3310446,84.30533791,6.904241707,41.53218699,watermelon
83.0,23.0,55.0,26.89750174,83.89241484,6.463271076,43.97193745,watermelon
120.0,24.0,47.0,26.98603693,89.4138489,6.260838965,58.54876687,watermelon
115.0,17.0,55.0,27.57826922,94.11878202,6.776533055,28.08253201,muskmelon
114.0,27.0,48.0,27.82054812,93.03555162,6.528404378,26.32405487,muskmelon
101.0,25.0,52.0,29.09910406,94.22237826,6.750145572,22.52497327,muskmelon
118.0,18.0,52.0,28.04943594,90.83130708,6.562832807,20.76223014,muskmelon
95.0,26.0,45.0,29.91690582,94.55695552,6.117530021,28.16057247,muskmelon
81.0,25.0,49.0,29.86895762,93.25103208,6.076459669,26.26243014,muskmelon
117.0,24.0,53.0,29.17220859,92.21405224,6.293486295,21.30290472,muskmelon
114.0,30.0,51.0,29.24908541,90.06998135,6.069171847,25.93496537,muskmelon
113.0,6.0,52.0,27.76317235,90.35567642,6.740983646,25.21609113,muskmelon
108.0,26.0,52.0,28.82629037,94.26765349,6.201797639,26.23838511,muskmelon
81.0,30.0,48.0,28.52379742,92.09688432,6.041027474,29.86681385,muskmelon
115.0,9.0,52.0,29.06785065,90.97685539,6.019372459,29.1194739,muskmelon
83.0,7.0,45.0,29.08417927,90.73891887,6.704104127,25.33014238,muskmelon
84.0,21.0,55.0,28.47090661,94.79453182,6.494251024,21.08484101,muskmelon
109.0,26.0,45.0,28.27973674,90.38971208,6.224535449,21.58992507,muskmelon
95.0,27.0,55.0,28.47212559,91.21322065,6.160414414,20.88620369,muskmelon
119.0,5.0,55.0,29.68846716,94.30111601,6.168757984,26.83924845,muskmelon
110.0,14.0,51.0,27.02415146,91.66737633,6.085444691,21.26034986,muskmelon
82.0,18.0,48.0,29.09588297,94.16748386,6.159050816,26.70581328,muskmelon
87.0,14.0,48.0,29.69238699,92.58862544,6.606033244,29.1102594,muskmelon
85.0,9.0,53.0,28.20619412,92.86798698,6.447662945,28.78654515,muskmelon
100.0,6.0,53.0,29.05248036,93.92217834,6.105909623,23.66620626,muskmelon
107.0,12.0,46.0,29.57240298,93.61870344,6.559763394,27.56918621,muskmelon
91.0,13.0,47.0,29.10968327,92.43510994,6.14410903,27.95602304,muskmelon
102.0,25.0,50.0,28.20480805,92.91440379,6.099662369,20.36001144,muskmelon
117.0,25.0,53.0,29.11858526,92.12543021,6.413927319,24.52020164,muskmelon
85.0,21.0,52.0,29.62800691,90.10051615,6.075144116,23.69586761,muskmelon
104.0,25.0,55.0,29.81196601,90.36881284,6.123802502,22.68766503,muskmelon
102.0,24.0,54.0,27.72338349,90.93897939,6.698468621,22.81863447,muskmelon
116.0,25.0,50.0,29.26092798,92.92367701,6.088885814,28.70627683,muskmelon
100.0,17.0,48.0,29.72791119,94.29753295,6.367800632,26.52364146,muskmelon
110.0,25.0,54.0,28.91105641,90.78413842,6.425930938,23.44398467,muskmelon
104.0,25.0,51.0,28.96361426,93.88482153,6.469983276,23.56130173,muskmelon
107.0,11.0,54.0,28.59052369,91.33617236,6.094016338,29.44008034,muskmelon
98.0,26.0,52.0,27.33897716,90.69759008,6.150090899,28.69113835,muskmelon
88.0,17.0,52.0,29.90415889,90.75284363,6.646962425,25.37828397,muskmelon
87.0,25.0,46.0,27.42711692,90.02696201,6.379690748,21.7508774,muskmelon
120.0,8.0,46.0,29.55657523,90.70937262,6.732834334,28.36535596,muskmelon
95.0,13.0,46.0,29.84070774,93.76312893,6.126019932,23.28207838,muskmelon
108.0,22.0,47.0,28.53545677,91.72742702,6.161123579,25.1290048,muskmelon
82.0,13.0,52.0,27.11535046,94.86907886,6.442810053,26.51924782,muskmelon
120.0,23.0,55.0,27.84492803,91.60666594,6.732049075,26.47844429,muskmelon
110.0,22.0,47.0,29.03157242,91.82172592,6.243673725,24.93861254,muskmelon
95.0,23.0,45.0,27.82424457,90.56698742,6.266208727,21.19014526,muskmelon
106.0,10.0,49.0,27.72653142,92.00687531,6.350623739,20.21126747,muskmelon
99.0,12.0,52.0,28.69708334,94.30759855,6.002927293,22.21807088,muskmelon
106.0,20.0,51.0,29.73019662,90.97015715,6.342573112,20.49035619,muskmelon
83.0,11.0,53.0,29.54097171,92.91778307,6.163921248,21.9653077,muskmelon
117.0,19.0,55.0,28.80311922,91.78336933,6.121745389,25.16359891,muskmelon
98.0,26.0,49.0,27.29035669,90.53330091,6.130160473,23.49535234,muskmelon
113.0,20.0,48.0,27.46583649,94.87679041,6.440584681,27.27899847,muskmelon
101.0,17.0,47.0,29.49401389,94.72981338,6.185053234,26.30820876,muskmelon
98.0,7.0,45.0,27.79161808,92.51054946,6.157724816,26.85422624,muskmelon
93.0,22.0,48.0,29.12533739,91.52291141,6.776987974,21.90440445,muskmelon
95.0,21.0,47.0,27.93114233,93.56161439,6.431970877,20.66127836,muskmelon
109.0,12.0,48.0,29.45771748,92.12534736,6.708743843,20.76212031,muskmelon
118.0,12.0,47.0,27.96872279,92.17444796,6.010739645,28.94766949,muskmelon
100.0,14.0,49.0,29.48882958,91.07574233,6.365956658,26.01909355,muskmelon
89.0,9.0,47.0,29.47156259,90.77069618,6.668382766,28.75226067,muskmelon
95.0,16.0,46.0,27.0767265,90.14362622,6.74669542,24.4514648,muskmelon
95.0,7.0,45.0,27.30008597,90.80015308,6.031665834,25.09484511,muskmelon
87.0,6.0,45.0,29.82729394,90.79007335,6.40077205,22.84203589,muskmelon
93.0,20.0,50.0,29.93061247,93.22980899,6.448792689,24.34814338,muskmelon
84.0,29.0,49.0,29.94349168,93.90741192,6.251420275,20.39020503,muskmelon
111.0,5.0,47.0,28.03306461,91.47355778,6.274452811,21.17924769,muskmelon
111.0,5.0,52.0,29.8843055,94.0371147,6.135996372,21.0000988,muskmelon
111.0,15.0,54.0,27.7058373,92.91185695,6.194090172,22.06207161,muskmelon
89.0,11.0,47.0,29.78714005,94.65343534,6.327822962,27.8659442,muskmelon
110.0,15.0,48.0,28.57819995,92.86597437,6.212567211,27.5987178,muskmelon
95.0,30.0,52.0,29.48069921,90.33698678,6.640470863,26.0365768,muskmelon
115.0,12.0,52.0,27.51492243,94.96218673,6.685553129,21.01796432,muskmelon
120.0,25.0,50.0,28.05457761,94.81637388,6.327210469,21.84869328,muskmelon
102.0,11.0,45.0,29.03167341,93.12603235,6.35544263,24.15591199,muskmelon
94.0,5.0,55.0,28.5854649,91.89216849,6.085682344,26.88372572,muskmelon
84.0,18.0,46.0,27.08808014,93.42402083,6.781050373,25.32159689,muskmelon
107.0,22.0,54.0,27.99611732,90.84660317,6.630301421,21.61893763,muskmelon
80.0,18.0,52.0,27.87317436,91.14849627,6.484799661,24.05207925,muskmelon
86.0,18.0,45.0,28.96586565,90.71832938,6.566759102,22.25838137,muskmelon
113.0,28.0,48.0,28.87726019,92.48839665,6.170520518,24.44267592,muskmelon
115.0,18.0,53.0,29.17052093,94.19790371,6.012480351,22.06994464,muskmelon
82.0,20.0,54.0,29.34033587,90.01506395,6.541150335,21.44532907,muskmelon
98.0,22.0,47.0,29.07265321,91.91533173,6.341400922,28.83568362,muskmelon
117.0,25.0,54.0,28.68275966,92.50969311,6.150686364,29.11187663,muskmelon
83.0,15.0,49.0,28.92705913,91.39356832,6.438008153,23.20076686,muskmelon
120.0,16.0,51.0,27.99901833,91.64193051,6.547041903,23.28618248,muskmelon
111.0,5.0,50.0,27.59350075,91.79742953,6.399891457,24.84266123,muskmelon
85.0,21.0,47.0,29.87331077,90.60932469,6.186770318,24.69720481,muskmelon
90.0,23.0,54.0,28.55852465,90.45773041,6.159020864,27.26588346,muskmelon
99.0,29.0,55.0,29.19378695,91.46241065,6.660954816,26.48240255,muskmelon
102.0,11.0,47.0,27.98780984,92.78226196,6.504906979,27.14509034,muskmelon
80.0,18.0,51.0,28.05380704,91.81758779,6.706053225,20.76582087,muskmelon
87.0,21.0,52.0,27.3506296,94.2911951,6.067665498,27.21244021,muskmelon
114.0,8.0,52.0,29.34081108,94.5513539,6.419083092,28.22908103,muskmelon
99.0,6.0,46.0,28.61475136,94.22253035,6.39637861,28.98574189,muskmelon
89.0,25.0,50.0,27.04863538,91.34685096,6.375923383,25.08146686,muskmelon
96.0,13.0,55.0,29.5275305,94.57459443,6.700337732,21.13545688,muskmelon
82.0,26.0,47.0,28.50416396,93.46806467,6.565312653,24.20007242,muskmelon
106.0,21.0,52.0,28.89578588,94.78993038,6.286515359,23.0362503,muskmelon
90.0,15.0,52.0,27.04927452,91.3821731,6.448061578,23.65747461,muskmelon
106.0,16.0,54.0,28.96017885,91.69532178,6.585872508,24.7458198,muskmelon
24.0,128.0,196.0,22.75088787,90.69489172,5.521466996,110.4317855,apple
7.0,144.0,197.0,23.8494014,94.34814995,6.133220586,114.0512495,apple
14.0,128.0,205.0,22.60800988,94.58900601,6.226289556,116.0396587,apple
8.0,120.0,201.0,21.18667419,91.13435689,6.321152192,122.233323,apple
20.0,129.0,201.0,23.41044706,91.69913296,5.587905967,116.0777931,apple
32.0,137.0,204.0,22.86006627,93.12859895,5.824151693,117.7296726,apple
27.0,139.0,205.0,22.48403042,93.40819246,5.772179946,105.5473627,apple
0.0,123.0,205.0,22.02775403,92.96129462,5.790993052,121.1349176,apple
22.0,144.0,196.0,21.91191314,91.68748063,6.499226821,117.0761277,apple
1.0,124.0,199.0,23.71059131,93.27392415,5.658473817,112.6676589,apple
30.0,122.0,197.0,21.37784654,92.72043743,5.573241391,106.1417017,apple
29.0,121.0,196.0,22.84852833,94.32130209,6.079497202,123.5977843,apple
13.0,126.0,204.0,23.1094265,92.79630809,6.383180271,108.183792,apple
9.0,139.0,199.0,23.25230817,94.54128292,5.867420996,105.3558408,apple
0.0,133.0,200.0,23.67287749,90.4935574,5.708418722,104.2298028,apple
30.0,143.0,199.0,23.76881552,90.59810302,5.7983508,102.2648546,apple
36.0,140.0,198.0,23.34386401,91.47684705,6.28188384,104.4267991,apple
37.0,137.0,199.0,22.63946441,90.18451645,5.697945522,108.3405879,apple
33.0,121.0,203.0,22.45696744,94.76285385,5.605934087,114.8407725,apple
7.0,144.0,195.0,22.96388477,93.58065995,5.85648105,104.6472986,apple
35.0,128.0,205.0,21.07273439,93.56585985,6.041053829,107.8737015,apple
29.0,128.0,198.0,22.44075021,92.70785115,5.685062404,121.4977331,apple
2.0,143.0,196.0,22.71271308,90.45261746,5.669489065,109.8852597,apple
34.0,140.0,198.0,21.70416965,93.44006288,5.751707342,115.1781396,apple
29.0,144.0,204.0,22.43324518,92.48667725,5.800448951,119.1025189,apple
32.0,141.0,203.0,21.25941052,92.84416234,5.821347769,109.0658471,apple
13.0,144.0,197.0,22.9215706,94.89613443,6.28022267,105.6941544,apple
25.0,143.0,198.0,22.81212536,91.51861705,6.027314401,107.855225,apple
9.0,137.0,200.0,21.12152071,90.6878768,5.636687393,102.8017203,apple
6.0,144.0,198.0,21.11478672,90.31528693,5.559363609,104.5086618,apple
37.0,126.0,196.0,23.59997268,90.97597665,5.596449493,107.1728191,apple
2.0,120.0,203.0,23.12652652,94.71203306,5.893492999,108.6211833,apple
11.0,143.0,197.0,22.98458907,93.3204487,5.875718516,122.1952483,apple
10.0,141.0,201.0,22.12659387,90.97818277,6.386021424,104.5412275,apple
24.0,142.0,202.0,22.53779727,91.48135786,5.710819862,101.8474768,apple
23.0,138.0,195.0,22.49095104,91.70292746,5.795985716,124.3915101,apple
18.0,125.0,204.0,22.35548159,94.47811755,6.046673619,116.7366261,apple
13.0,121.0,196.0,22.20700989,93.50574163,6.443382913,120.1593771,apple
26.0,122.0,202.0,22.44516988,94.73763514,5.617227184,107.1843273,apple
28.0,123.0,202.0,22.76643029,92.12438519,6.442289294,120.4359949,apple
26.0,121.0,201.0,22.19109412,90.02575116,6.162034371,112.3126628,apple
21.0,137.0,196.0,23.6119202,91.70293849,5.812781806,123.5900822,apple
21.0,135.0,198.0,23.86087054,94.92048112,5.765015126,105.0241329,apple
5.0,144.0,205.0,21.42177231,92.62665309,6.184922574,102.8045658,apple
2.0,123.0,205.0,22.36629253,90.78572467,5.739652177,124.9831618,apple
15.0,133.0,199.0,23.99686172,91.61001707,5.824778636,117.6102915,apple
31.0,130.0,198.0,21.80129837,92.73446667,5.554823557,120.0586671,apple
25.0,143.0,200.0,23.80436344,92.80441624,6.024248787,100.6192543,apple
16.0,143.0,204.0,23.71475278,91.53331177,5.631333387,121.8961665,apple
19.0,122.0,202.0,23.34467359,90.37981478,5.811975094,112.8954016,apple
10.0,125.0,196.0,22.31253665,90.03577124,5.730557448,113.0688155,apple
20.0,139.0,202.0,23.50201428,92.21083961,5.66999105,107.9868949,apple
28.0,123.0,198.0,23.46260321,91.45665004,5.682751473,111.7763395,apple
28.0,136.0,200.0,23.06204373,92.39544055,6.245858905,114.7399101,apple
2.0,131.0,199.0,22.47420512,91.22759742,6.017370134,124.2179699,apple
2.0,140.0,197.0,22.69780133,92.82223419,5.53456749,105.0508234,apple
27.0,138.0,201.0,23.66682067,93.90191078,5.952367662,105.4004751,apple
30.0,127.0,204.0,22.50050273,92.45878335,6.126436584,100.9343903,apple
32.0,145.0,203.0,23.83053666,90.84422164,6.406818518,109.5966791,apple
29.0,139.0,205.0,23.64142354,93.74461474,6.155939453,116.6912176,apple
26.0,126.0,195.0,21.41363812,92.99124545,5.878568981,118.3979065,apple
40.0,136.0,202.0,22.85267372,94.5764581,5.935336308,117.5314026,apple
6.0,124.0,200.0,22.98208095,93.84505029,5.971332179,109.5852253,apple
35.0,138.0,200.0,21.19909519,90.80819418,5.67130617,103.6838922,apple
17.0,136.0,196.0,23.87192332,90.49939035,5.882155988,103.0548094,apple
33.0,134.0,205.0,21.0365275,94.33919546,6.08551916,114.7412734,apple
16.0,143.0,197.0,22.61711614,93.51978375,5.90402645,116.9256766,apple
27.0,120.0,200.0,21.45278675,90.74531921,6.110218826,116.7036582,apple
29.0,145.0,205.0,22.81227579,92.12992101,6.212302608,109.3383552,apple
3.0,141.0,197.0,21.98141856,91.12719303,6.142803397,115.4789148,apple
15.0,123.0,204.0,22.52709326,92.54780429,6.365972688,115.3830068,apple
5.0,136.0,195.0,22.35628673,91.92360477,6.264202804,107.7697413,apple
10.0,136.0,204.0,21.19852186,92.15595143,6.276198595,105.8554351,apple
7.0,141.0,195.0,23.8812458,93.45067555,5.514253142,104.9116663,apple
2.0,129.0,201.0,22.78234161,94.36803516,5.682343744,122.1449949,apple
29.0,138.0,197.0,22.19055385,92.43764169,5.830892252,121.6622761,apple
30.0,137.0,200.0,22.91430043,90.70475565,5.603413172,118.6044645,apple
29.0,132.0,204.0,23.08950736,90.22507299,6.0967531,108.2166601,apple
14.0,139.0,197.0,21.72484506,92.83975602,6.056529526,121.6961761,apple
18.0,125.0,203.0,22.44307715,91.59234006,6.160267496,102.5565807,apple
33.0,143.0,204.0,21.1316077,91.95769858,5.814434775,122.5391946,apple
40.0,144.0,196.0,22.71750705,92.25479855,5.987262638,107.0289866,apple
9.0,143.0,197.0,23.75033085,92.88160462,5.570020684,117.6602827,apple
38.0,135.0,203.0,23.76121837,93.661643,5.965551311,100.825956,apple
28.0,130.0,196.0,22.13450646,94.67695747,6.062356467,112.9203223,apple
35.0,142.0,203.0,21.17089176,90.23730166,5.895319002,123.6495149,apple
12.0,129.0,205.0,22.36238282,91.15761594,6.119432215,118.6832725,apple
1.0,135.0,203.0,22.77856513,92.70124029,5.624203283,113.7759219,apple
0.0,145.0,205.0,21.22503442,90.09877774,5.52078314,113.9760462,apple
31.0,121.0,201.0,23.15791104,90.34396882,5.731535258,110.712841,apple
35.0,131.0,203.0,22.42776057,93.91722423,5.893490899,102.7230739,apple
29.0,140.0,195.0,23.64082979,90.95257927,5.560521058,116.7431319,apple
33.0,138.0,198.0,22.29423493,90.69033986,6.222390798,122.7418744,apple
14.0,140.0,197.0,23.35225078,90.90054697,6.071255131,113.0381382,apple
35.0,145.0,195.0,22.03911546,94.58075845,6.231950009,110.9804014,apple
40.0,120.0,197.0,23.80593812,92.48879468,5.889480679,119.6335548,apple
25.0,132.0,198.0,22.31944084,90.85174383,5.732757516,100.1173443,apple
31.0,137.0,196.0,22.14464104,93.82567435,6.400321212,120.6310784,apple
36.0,144.0,196.0,23.65167552,94.50528753,6.496934492,115.3611268,apple
10.0,140.0,197.0,22.16939473,90.27185592,6.229498836,124.4683112,apple
22.0,30.0,12.0,15.78144173,92.51077745,6.354006744,119.035002,orange
37.0,6.0,13.0,26.03097313,91.50819306,7.511755068,101.2847738,orange
27.0,13.0,6.0,13.36050601,91.35608208,7.335158382,111.2266885,orange
7.0,16.0,9.0,18.87957654,92.04304496,7.813916603,114.6659511,orange
20.0,7.0,9.0,29.47741671,91.57802915,7.129136941,111.1727497,orange
26.0,27.0,10.0,28.06903173,92.91487288,6.079998496,114.1339416,orange
5.0,23.0,15.0,25.66901098,92.04670813,7.408939392,112.5424199,orange
0.0,18.0,14.0,29.77149434,92.00719952,7.207991261,114.4161786,orange
39.0,24.0,14.0,30.55472573,90.90343769,7.189259647,106.0711985,orange
13.0,23.0,6.0,23.96147583,90.26408017,7.365338111,102.6958703,orange
21.0,17.0,15.0,23.98289638,91.5473145,7.455991072,118.4901697,orange
33.0,12.0,8.0,25.26052689,90.31153735,6.822282114,117.3695296,orange
6.0,9.0,12.0,31.08368929,90.14362642,7.028746406,109.6894658,orange
19.0,7.0,10.0,14.78003032,91.22062116,6.118430299,100.1961762,orange
24.0,18.0,6.0,26.56608303,94.45239715,6.285312759,116.3796525,orange
9.0,11.0,8.0,24.85903405,94.39000473,6.559236744,111.7803734,orange
31.0,8.0,7.0,34.51465139,93.63812684,7.163245982,103.5684926,orange
22.0,17.0,5.0,24.12188673,90.72351622,6.945562889,102.835632,orange
13.0,5.0,8.0,23.85340379,90.10522549,7.474710503,103.923226,orange
16.0,8.0,9.0,24.60297538,91.28408653,7.601189843,111.2948115,orange
4.0,13.0,6.0,15.63211033,94.25966183,7.561143224,101.4705704,orange
0.0,25.0,14.0,19.33516809,91.97978938,6.361671475,116.450422,orange
8.0,7.0,10.0,28.2620488,91.98317355,6.929216014,105.2132259,orange
4.0,23.0,5.0,22.67594476,93.36348717,7.477935216,110.3332655,orange
33.0,14.0,8.0,21.03200078,92.9641969,7.684420446,110.6823944,orange
30.0,7.0,15.0,33.23453301,91.06053924,7.825531916,115.7659902,orange
21.0,29.0,12.0,22.30318989,92.15987039,6.438668989,117.3688104,orange
11.0,14.0,5.0,11.50322938,94.8933184,6.946354724,115.5683776,orange
9.0,8.0,15.0,14.34320488,94.35734702,7.994465371,110.2223123,orange
5.0,18.0,14.0,33.1056981,93.48447453,7.434118807,119.1709113,orange
29.0,25.0,14.0,30.49183837,90.4582865,7.781988584,113.3302105,orange
33.0,12.0,15.0,30.25578031,92.03272799,6.052318465,116.7173125,orange
8.0,16.0,6.0,12.22816189,90.26457428,7.106650373,108.4161706,orange
15.0,14.0,8.0,10.01081312,90.22399223,6.22094286,119.3941064,orange
16.0,7.0,8.0,22.79196751,90.60901895,6.420457311,116.5084074,orange
0.0,12.0,7.0,20.18432263,90.65458473,6.969249676,116.8130969,orange
5.0,25.0,6.0,30.72119881,94.01331956,6.011302181,106.8118019,orange
6.0,8.0,11.0,24.35590861,92.39651663,6.600948788,119.6946577,orange
10.0,5.0,5.0,21.21306973,91.35349216,7.817846496,112.9834361,orange
1.0,17.0,6.0,10.78689755,91.38411917,6.8198271,117.5293447,orange
1.0,30.0,10.0,11.89925671,91.34663797,7.291405641,103.5771468,orange
0.0,23.0,15.0,22.56664172,93.37488907,7.598729065,109.8585753,orange
24.0,27.0,9.0,18.86883219,93.24688124,6.157135092,119.3936976,orange
36.0,11.0,13.0,17.34083741,93.04897191,7.1917274,112.7194284,orange
40.0,21.0,8.0,34.90665289,92.87820148,7.418761774,102.1906333,orange
40.0,22.0,6.0,24.53610067,91.90997228,6.488221135,115.9787989,orange
32.0,18.0,13.0,13.8377282,91.74780462,6.044167236,107.9873218,orange
9.0,10.0,10.0,22.3551049,93.52211892,6.010391864,101.5164589,orange
13.0,16.0,8.0,34.74004942,93.12316972,6.949838549,100.1967854,orange
15.0,9.0,11.0,11.54785707,94.14861001,7.907956251,108.8289171,orange
29.0,11.0,5.0,23.13338811,91.94670335,7.639788459,104.4224145,orange
1.0,15.0,9.0,29.98364695,94.55239717,7.53350946,115.3560318,orange
18.0,5.0,11.0,20.87947369,90.93756231,6.251586885,102.4550786,orange
14.0,22.0,9.0,17.24944623,91.13772765,6.543191814,112.5090516,orange
33.0,15.0,7.0,15.83388699,91.68293851,7.651225301,109.7571416,orange
4.0,6.0,7.0,23.01014302,91.11764246,6.708889665,112.6738296,orange
17.0,16.0,14.0,16.39624284,92.18151927,6.625538653,102.944161,orange
12.0,20.0,10.0,24.45132792,93.10527686,6.528354932,109.4711098,orange
34.0,29.0,8.0,31.87859192,91.15248149,6.450640306,105.3437825,orange
39.0,28.0,10.0,31.34920143,91.48247612,7.181907673,109.1549823,orange
31.0,25.0,12.0,18.05142392,90.03969587,7.016482298,111.7793889,orange
12.0,6.0,8.0,30.84835031,92.86773675,6.388617138,107.4142681,orange
12.0,29.0,13.0,22.45616931,91.52781832,7.57125447,118.0069295,orange
26.0,11.0,11.0,13.70319166,90.95589386,7.609348255,106.2944879,orange
19.0,24.0,15.0,20.48954522,93.72485075,7.137136973,111.8391951,orange
39.0,21.0,9.0,13.20844373,94.02769434,6.354022554,106.2696156,orange
16.0,29.0,13.0,32.31944397,93.67804556,6.196907944,117.6236473,orange
36.0,29.0,13.0,20.68185224,90.91510525,7.829507245,109.7513927,orange
37.0,23.0,12.0,31.52675982,90.50621806,6.395258356,113.1169398,orange
39.0,9.0,15.0,25.35467646,91.81183218,7.992041984,116.7555937,orange
31.0,5.0,14.0,17.66545409,91.69865887,6.583411671,110.6857506,orange
18.0,12.0,8.0,12.59093977,91.81668769,6.206053072,119.3916718,orange
20.0,20.0,10.0,11.86631922,93.68394562,6.976997772,106.060149,orange
5.0,8.0,5.0,11.03367937,92.22706805,6.562594972,112.7715925,orange
